Transect,Point,Point_ID,Species,Distance.m,Count,Flyover,Date,Observer,Month,Year,Start_time,End_time,Cloud,Wind,Temperature.C
Hazelbrook,C,Hazelbrook C,Satin Bowerbird,70,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,C,Hazelbrook C,Red Wattlebird,50,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,C,Hazelbrook C,Rufous Whistler,150,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,C,Hazelbrook C,Satin Bowerbird,50,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,C,Hazelbrook C,Sulphur-crested Cockatoo,100,1,f,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,D,Hazelbrook D,Yellow-faced Honeyeater,20,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,D,Hazelbrook D,Eastern Spinebill,80,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,D,Hazelbrook D,White-browed Scrubwren,10,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,30,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,10,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,E,Hazelbrook E,Red Wattlebird,40,9,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,E,Hazelbrook E,Black-faced Cuckooshrike,30,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,E,Hazelbrook E,Red Wattlebird,30,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Hazelbrook,E,Hazelbrook E,Eastern Spinebill,30,1,,12/11/2017,Mark,November,2017,1015,1054,Partly cloudy,light breeze,17
Woodford,A,Woodford A,Pied Currawong,80,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,A,Woodford A,Eastern Spinebill,20,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,A,Woodford A,Pied Currawong,100,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,A,Woodford A,Sulphur-crested Cockatoo,40,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,B,Woodford B,Eastern Spinebill,30,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,B,Woodford B,Welcome Swallow,50,1,f,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,B,Woodford B,Red Wattlebird,100,2,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,C,Woodford C,Yellow-faced Honeyeater,40,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,C,Woodford C,Eastern Spinebill,30,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,C,Woodford C,Yellow-faced Honeyeater,20,2,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,C,Woodford C,Sulphur-crested Cockatoo,100,1,f,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,C,Woodford C,Eastern Yellow Robin,20,2,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,D,Woodford D,,,,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,E,Woodford E,Rufous Whistler,200,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,E,Woodford E,Eastern Spinebill,10,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,E,Woodford E,Eastern Whipbird,250,1,,12/11/2017,Mark,November,2017,1107,1147,Partly cloudy,light breeze,18
Woodford,A,Woodford A,Rainbow Lorikeet,100,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,A,Woodford A,Australian Raven,60,3,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,A,Woodford A,Eastern Spinebill,40,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,A,Woodford A,Red Wattlebird,20,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,A,Woodford A,Red Wattlebird,80,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,A,Woodford A,Australian Magpie,80,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,A,Woodford A,Australian Magpie,100,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,A,Woodford A,Sulphur-crested Cockatoo,10,1,f,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,A,Woodford A,Eastern Spinebill,10,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Australian King-Parrot,40,4,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Pied Currawong,251,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Eastern Spinebill,50,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Eastern Spinebill,10,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Pacific Koel,150,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Superb Lyrebird,251,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Rainbow Lorikeet,50,3,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Satin Bowerbird,10,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Satin Bowerbird,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Australian Magpie,80,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Fan-tailed Cuckoo,100,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,New Holland Honeyeater,20,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Little Wattlebird,80,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Red Wattlebird,100,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,B,Woodford B,Brown Cuckoo-Dove,10,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Laughing Kookaburra,10,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Eastern Spinebill,50,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,White-throated Treecreeper,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Red Wattlebird,100,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Rainbow Lorikeet,150,3,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Pied Currawong,251,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Australian King-Parrot,50,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Red Wattlebird,10,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Black-faced Cuckooshrike,30,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,White-naped Honeyeater,20,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Yellow-faced Honeyeater,40,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,White-throated Treecreeper,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Pacific Koel,150,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Red Wattlebird,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Superb Lyrebird,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Gray Fantail,20,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,C,Woodford C,Little Wattlebird,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Gray Shrikethrush,30,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Red-browed Treecreeper,30,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Spotted Pardalote,30,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Rufous Whistler,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Superb Lyrebird,10,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Fan-tailed Cuckoo,200,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Eastern Whipbird,251,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Little Wattlebird,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Eastern Yellow Robin,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Australian Magpie,80,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Sulphur-crested Cockatoo,30,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Eastern Spinebill,30,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Brown Thornbill,30,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Superb Lyrebird,250,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Eastern Spinebill,80,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Pilotbird,150,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Superb Lyrebird,30,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Superb Lyrebird,150,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Shining Bronze-Cuckoo,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Gray Fantail,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Eastern Whipbird,150,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,D,Woodford D,Pied Currawong,200,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Rufous Whistler,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Gray Fantail,30,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Rufous Whistler,100,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Rufous Whistler,80,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,White-eared Honeyeater,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Eastern Spinebill,50,2,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Brown Thornbill,20,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,White-throated Treecreeper,100,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Gray Fantail,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Superb Lyrebird,250,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Sulphur-crested Cockatoo,50,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Woodford,E,Woodford E,Brown Cuckoo-Dove,200,1,,30/11/2017,Simon,November,2017,626,705,Cloudy (100%),none,19
Hazelbrook,A,Hazelbrook A,Eurasian Blackbird,20,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,20,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Red Wattlebird,30,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Pied Currawong,20,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Satin Bowerbird,20,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Pacific Koel,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Spotted Pardalote,50,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Eurasian Blackbird,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Eurasian Blackbird,80,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,50,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Crimson Rosella,10,6,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Eastern Spinebill,30,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Australian King-Parrot,80,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Masked Lapwing,20,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Red Wattlebird,10,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Satin Bowerbird,30,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Pacific Koel,50,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Eurasian Blackbird,20,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Eurasian Blackbird,251,3,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,B,Hazelbrook B,Sulphur-crested Cockatoo,50,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Rufous Whistler,150,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Eastern Spinebill,30,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Eastern Spinebill,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Gray Butcherbird,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Australian King-Parrot,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Australian King-Parrot,10,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Rufous Whistler,20,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Eurasian Blackbird,50,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Little Wattlebird,80,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Fan-tailed Cuckoo,200,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Sulphur-crested Cockatoo,10,1,f,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Brown Cuckoo-Dove,150,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Australian Raven,251,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Eastern Whipbird,150,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Rufous Whistler,150,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Australian Raven,80,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,White-throated Treecreeper,100,3,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,C,Hazelbrook C,Eastern Spinebill,100,3,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Sulphur-crested Cockatoo,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Gray Fantail,50,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Superb Lyrebird,50,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Brown Thornbill,30,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Yellow-faced Honeyeater,50,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Spotted Pardalote,80,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Channel-billed Cuckoo,80,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Fan-tailed Cuckoo,150,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Gray Shrikethrush,30,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Sulphur-crested Cockatoo,20,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Eastern Spinebill,20,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Eastern Spinebill,30,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Australian Magpie,40,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Australian King-Parrot,10,1,f,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,Superb Lyrebird,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,D,Hazelbrook D,White-throated Treecreeper,80,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Spotted Pardalote,50,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Eastern Yellow Robin,50,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Eastern Whipbird,150,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Black-faced Cuckooshrike,70,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Fan-tailed Cuckoo,150,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Australian King-Parrot,150,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Yellow-faced Honeyeater,40,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Sulphur-crested Cockatoo,100,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Crimson Rosella,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Eastern Spinebill,30,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Eastern Spinebill,100,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Satin Bowerbird,90,2,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Pied Currawong,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Australian Magpie,80,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Superb Lyrebird,100,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Channel-billed Cuckoo,100,1,f,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Hazelbrook,E,Hazelbrook E,Common Cicadabird,200,1,,30/11/2017,Simon,November,2017,718,755,Cloudy/slight drizzle,none,19
Lawson,E,Lawson E,Superb Lyrebird,20,1,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
Lawson,E,Lawson E,Crimson Rosella,80,1,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
Lawson,E,Lawson E,Eastern Yellow Robin,100,1,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
Lawson,E,Lawson E,Eastern Spinebill,80,2,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
Lawson,E,Lawson E,White-browed Scrubwren,30,1,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
Lawson,E,Lawson E,Fan-tailed Cuckoo,250,1,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
Lawson,E,Lawson E,Eastern Whipbird,100,1,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
Lawson,E,Lawson E,Leaden Flycatcher,80,1,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
Lawson,E,Lawson E,Sulphur-crested Cockatoo,250,2,,30/11/2017,Simon,November,2017,825,915,Cloudy (100%),none,19
